Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValueK,Quantity,ProductDescription,QtyUnit,NetWeightKG
IU,BRA,334,Brazil,USA,United States,2008,Export,6,1089.367,731494,Secondary smelting and refining of ,Kg,731494
IU,BRA,334,Brazil,USA,United States,2008,Import,5,1122.536,411485,Secondary smelting and refining of ,Kg,411485
IU,BRA,334,Brazil,USA,United States,2009,Export,6,2186.252,2057594,Secondary smelting and refining of ,Kg,2057594
IU,BRA,334,Brazil,USA,United States,2009,Import,5,1.299,198,Secondary smelting and refining of ,Kg,198
IU,BRA,334,Brazil,USA,United States,2010,Export,6,5732.425,3005651,Secondary smelting and refining of ,Kg,3005651
IU,BRA,334,Brazil,USA,United States,2010,Import,5,2391.521,1255646,Secondary smelting and refining of ,Kg,1255646
IU,BRA,334,Brazil,USA,United States,2011,Export,6,15651.998,8006838,Secondary smelting and refining of ,Kg,8006838
IU,BRA,334,Brazil,USA,United States,2011,Import,5,2.703,154,Secondary smelting and refining of ,Kg,154
IU,BRA,334,Brazil,USA,United States,2012,Export,6,13067.014,7018284,Secondary smelting and refining of ,Kg,7018284
IU,BRA,334,Brazil,USA,United States,2012,Import,5,4.834,109,Secondary smelting and refining of ,Kg,109
IU,BRA,334,Brazil,USA,United States,2013,Export,6,3672.939,1953649,Secondary smelting and refining of ,Kg,1953649
IU,BRA,334,Brazil,USA,United States,2013,Import,5,64.957,7038,Secondary smelting and refining of ,Kg,7038
IU,BRA,334,Brazil,USA,United States,2014,Export,6,0.016,10000,Secondary smelting and refining of ,Kg,10000
IU,BRA,334,Brazil,USA,United States,2014,Import,5,3.882,3607,Secondary smelting and refining of ,Kg,3607
IU,BRA,334,Brazil,USA,United States,2015,Export,6,0.104,4023,Secondary smelting and refining of ,Kg,4023
IU,BRA,334,Brazil,USA,United States,2015,Import,5,3.067,541,Secondary smelting and refining of ,Kg,541
IU,BRA,334,Brazil,USA,United States,2016,Export,6,0.03,15,Secondary smelting and refining of ,Kg,15
IU,BRA,334,Brazil,USA,United States,2016,Import,5,0.026,12,Secondary smelting and refining of ,Kg,12
IU,BRA,334,Brazil,USA,United States,2017,Export,6,13.852,1554,Secondary smelting and refining of ,Kg,1554
IU,BRA,334,Brazil,USA,United States,2017,Import,5,5.851,665,Secondary smelting and refining of ,Kg,664
IU,BRA,334,Brazil,USA,United States,2018,Export,6,3913.103,1504407,Secondary smelting and refining of ,Kg,1504407
IU,BRA,334,Brazil,USA,United States,2018,Import,5,6.232,7,Secondary smelting and refining of ,Kg,7
IU,BRA,334,Brazil,USA,United States,2019,Export,6,28067.194,11506988,Secondary smelting and refining of ,Kg,11506988
IU,BRA,334,Brazil,USA,United States,2019,Import,5,52.487,26868,Secondary smelting and refining of ,Kg,26868
IU,BRA,335,Brazil,USA,United States,2008,Export,6,739907.72,26415892,"Rolled, drawn and extruded nonferro",Kg,26415892
IU,BRA,335,Brazil,USA,United States,2008,Export,6,3.583,,"Rolled, drawn and extruded nonferro",N.Q.,
IU,BRA,335,Brazil,USA,United States,2008,Import,5,277381.075,17939365,"Rolled, drawn and extruded nonferro",Kg,17939365
IU,BRA,335,Brazil,USA,United States,2008,Import,5,0.103,,"Rolled, drawn and extruded nonferro",N.Q.,
IU,BRA,335,Brazil,USA,United States,2009,Export,6,219056.734,30911835,"Rolled, drawn and extruded nonferro",Kg,30911835
IU,BRA,335,Brazil,USA,United States,2009,Import,5,173170.814,13298484,"Rolled, drawn and extruded nonferro",Kg,13298484
IU,BRA,335,Brazil,USA,United States,2009,Import,5,0.446,,"Rolled, drawn and extruded nonferro",N.Q.,
IU,BRA,335,Brazil,USA,United States,2010,Export,6,426397.613,41422465,"Rolled, drawn and extruded nonferro",Kg,41422465
IU,BRA,335,Brazil,USA,United States,2010,Export,6,2.51,,"Rolled, drawn and extruded nonferro",N.Q.,12
IU,BRA,335,Brazil,USA,United States,2010,Import,5,246873.72,22140380,"Rolled, drawn and extruded nonferro",Kg,22140380
IU,BRA,335,Brazil,USA,United States,2010,Import,5,0.019,,"Rolled, drawn and extruded nonferro",N.Q.,
IU,BRA,335,Brazil,USA,United States,2011,Export,6,453313.087,44586537,"Rolled, drawn and extruded nonferro",Kg,44586537
IU,BRA,335,Brazil,USA,United States,2011,Import,5,276873.426,19602550,"Rolled, drawn and extruded nonferro",Kg,19602550
IU,BRA,335,Brazil,USA,United States,2011,Import,5,8.312,,"Rolled, drawn and extruded nonferro",N.Q.,
IU,BRA,335,Brazil,USA,United States,2012,Export,6,376620.349,40499726,"Rolled, drawn and extruded nonferro",Kg,40499726
IU,BRA,335,Brazil,USA,United States,2012,Import,5,250415.846,17291041,"Rolled, drawn and extruded nonferro",Kg,17291041
IU,BRA,335,Brazil,USA,United States,2013,Export,6,248709.323,21918009,"Rolled, drawn and extruded nonferro",Kg,21918009
IU,BRA,335,Brazil,USA,United States,2013,Import,5,271555.217,23624612,"Rolled, drawn and extruded nonferro",Kg,23624612
IU,BRA,335,Brazil,USA,United States,2013,Import,5,5.282,,"Rolled, drawn and extruded nonferro",N.Q.,
IU,BRA,335,Brazil,USA,United States,2014,Export,6,300827.408,24134088,"Rolled, drawn and extruded nonferro",Kg,24134088
IU,BRA,335,Brazil,USA,United States,2014,Import,5,240697.567,17389988,"Rolled, drawn and extruded nonferro",Kg,17389988
IU,BRA,335,Brazil,USA,United States,2014,Import,5,4.472,,"Rolled, drawn and extruded nonferro",N.Q.,
IU,BRA,335,Brazil,USA,United States,2015,Export,6,316213.391,23794489,"Rolled, drawn and extruded nonferro",Kg,23794489
IU,BRA,335,Brazil,USA,United States,2015,Import,5,199557.092,11306432,"Rolled, drawn and extruded nonferro",Kg,11306432
IU,BRA,335,Brazil,USA,United States,2015,Import,5,0.205,,"Rolled, drawn and extruded nonferro",N.Q.,
IU,BRA,335,Brazil,USA,United States,2016,Export,6,605027.548,33245309,"Rolled, drawn and extruded nonferro",Kg,33245309
IU,BRA,335,Brazil,USA,United States,2016,Import,5,158747.335,8788148,"Rolled, drawn and extruded nonferro",Kg,8788148
IU,BRA,335,Brazil,USA,United States,2016,Import,5,0.026,,"Rolled, drawn and extruded nonferro",N.Q.,
IU,BRA,335,Brazil,USA,United States,2017,Export,6,683983.624,51174392.37,"Rolled, drawn and extruded nonferro",Kg,51173310
IU,BRA,335,Brazil,USA,United States,2017,Export,6,329.796,0,"Rolled, drawn and extruded nonferro",N.Q.,
IU,BRA,335,Brazil,USA,United States,2017,Import,5,116501.17,5428685,"Rolled, drawn and extruded nonferro",Kg,910830
IU,BRA,335,Brazil,USA,United States,2018,Export,6,593886.532,70829468.25,"Rolled, drawn and extruded nonferro",Kg,68201003
IU,BRA,335,Brazil,USA,United States,2018,Import,5,133740.76,6739068,"Rolled, drawn and extruded nonferro",Kg,667976
IU,BRA,335,Brazil,USA,United States,2019,Export,6,411376.737,70609250.43,"Rolled, drawn and extruded nonferro",Kg,69240943
IU,BRA,335,Brazil,USA,United States,2019,Import,5,139464.067,7335870,"Rolled, drawn and extruded nonferro",Kg,547479
IU,BRA,3351,Brazil,USA,United States,2008,Export,6,26008.918,3496081,"Copper, rolled or drawn",Kg,3496081
IU,BRA,3351,Brazil,USA,United States,2008,Import,5,15184.251,1145486,"Copper, rolled or drawn",Kg,1145486
IU,BRA,3351,Brazil,USA,United States,2009,Export,6,15033.182,2974894,"Copper, rolled or drawn",Kg,2974894
IU,BRA,3351,Brazil,USA,United States,2009,Import,5,9288.452,831308,"Copper, rolled or drawn",Kg,831308
IU,BRA,3351,Brazil,USA,United States,2010,Export,6,28482.829,3874115,"Copper, rolled or drawn",Kg,3874115
IU,BRA,3351,Brazil,USA,United States,2010,Import,5,16041.904,1252982,"Copper, rolled or drawn",Kg,1252982
IU,BRA,3351,Brazil,USA,United States,2011,Export,6,26338.201,3059028,"Copper, rolled or drawn",Kg,3059028
IU,BRA,3351,Brazil,USA,United States,2011,Import,5,12633.417,777741,"Copper, rolled or drawn",Kg,777741
IU,BRA,3351,Brazil,USA,United States,2012,Export,6,25983.198,3287792,"Copper, rolled or drawn",Kg,3287792
IU,BRA,3351,Brazil,USA,United States,2012,Import,5,7352.875,495937,"Copper, rolled or drawn",Kg,495937
IU,BRA,3351,Brazil,USA,United States,2013,Export,6,25807.972,3414270,"Copper, rolled or drawn",Kg,3414270
IU,BRA,3351,Brazil,USA,United States,2013,Import,5,6643.841,456867,"Copper, rolled or drawn",Kg,456867
IU,BRA,3351,Brazil,USA,United States,2014,Export,6,37353.151,5260335,"Copper, rolled or drawn",Kg,5260335
IU,BRA,3351,Brazil,USA,United States,2014,Import,5,5371.245,345567,"Copper, rolled or drawn",Kg,345567
IU,BRA,3351,Brazil,USA,United States,2015,Export,6,28704.812,4756586,"Copper, rolled or drawn",Kg,4756586
IU,BRA,3351,Brazil,USA,United States,2015,Import,5,4708.932,324226,"Copper, rolled or drawn",Kg,324226
IU,BRA,3351,Brazil,USA,United States,2016,Export,6,41978.222,8049842,"Copper, rolled or drawn",Kg,8049842
IU,BRA,3351,Brazil,USA,United States,2016,Import,5,4313.654,358227,"Copper, rolled or drawn",Kg,358227
IU,BRA,3351,Brazil,USA,United States,2017,Export,6,69648.665,10987423.76,"Copper, rolled or drawn",Kg,10987424
IU,BRA,3351,Brazil,USA,United States,2017,Import,5,5338.907,457521,"Copper, rolled or drawn",Kg,30540
IU,BRA,3351,Brazil,USA,United States,2018,Export,6,83721.456,12168379.76,"Copper, rolled or drawn",Kg,12275954
IU,BRA,3351,Brazil,USA,United States,2018,Import,5,5185.025,367971,"Copper, rolled or drawn",Kg,21782
IU,BRA,3351,Brazil,USA,United States,2019,Export,6,63895.442,9896297.696,"Copper, rolled or drawn",Kg,9982146
IU,BRA,3351,Brazil,USA,United States,2019,Import,5,7187.843,650648,"Copper, rolled or drawn",Kg,15700
IU,BRA,3354,Brazil,USA,United States,2008,Export,6,3554.775,654566,"Aluminum extruded products, rolled ",Kg,654566
IU,BRA,3354,Brazil,USA,United States,2008,Import,5,14556.552,1069073,"Aluminum extruded products, rolled ",Kg,1069073
IU,BRA,3354,Brazil,USA,United States,2009,Export,6,1045.294,198414,"Aluminum extruded products, rolled ",Kg,198414
IU,BRA,3354,Brazil,USA,United States,2009,Import,5,12606.651,1155611,"Aluminum extruded products, rolled ",Kg,1155611
IU,BRA,3354,Brazil,USA,United States,2010,Export,6,2084.286,376480,"Aluminum extruded products, rolled ",Kg,376480
IU,BRA,3354,Brazil,USA,United States,2010,Import,5,20250.885,2678916,"Aluminum extruded products, rolled ",Kg,2678916
IU,BRA,3354,Brazil,USA,United States,2011,Export,6,1337.174,204910,"Aluminum extruded products, rolled ",Kg,204910
IU,BRA,3354,Brazil,USA,United States,2011,Import,5,20973.745,2157879,"Aluminum extruded products, rolled ",Kg,2157879
IU,BRA,3354,Brazil,USA,United States,2012,Export,6,1187.643,136701,"Aluminum extruded products, rolled ",Kg,136701
IU,BRA,3354,Brazil,USA,United States,2012,Import,5,21966.215,2035259,"Aluminum extruded products, rolled ",Kg,2035259
IU,BRA,3354,Brazil,USA,United States,2013,Export,6,1300.313,134326,"Aluminum extruded products, rolled ",Kg,134326
IU,BRA,3354,Brazil,USA,United States,2013,Import,5,18761.679,1762680,"Aluminum extruded products, rolled ",Kg,1762680
IU,BRA,3354,Brazil,USA,United States,2014,Export,6,838.308,79363,"Aluminum extruded products, rolled ",Kg,79363
IU,BRA,3354,Brazil,USA,United States,2014,Import,5,12089.308,761854,"Aluminum extruded products, rolled ",Kg,761854
IU,BRA,3354,Brazil,USA,United States,2015,Export,6,606.366,86545,"Aluminum extruded products, rolled ",Kg,86545
IU,BRA,3354,Brazil,USA,United States,2015,Import,5,10437.523,668509,"Aluminum extruded products, rolled ",Kg,668509
IU,BRA,3354,Brazil,USA,United States,2016,Export,6,440.344,77623,"Aluminum extruded products, rolled ",Kg,77623
IU,BRA,3354,Brazil,USA,United States,2016,Import,5,8317.669,515435,"Aluminum extruded products, rolled ",Kg,515435
IU,BRA,3354,Brazil,USA,United States,2017,Export,6,249.695,37168.128,"Aluminum extruded products, rolled ",Kg,37168
IU,BRA,3354,Brazil,USA,United States,2017,Import,5,2461.198,128134,"Aluminum extruded products, rolled ",Kg,613
IU,BRA,3354,Brazil,USA,United States,2018,Export,6,4307.618,940363.371,"Aluminum extruded products, rolled ",Kg,1175797
IU,BRA,3354,Brazil,USA,United States,2018,Import,5,2415.313,104476,"Aluminum extruded products, rolled ",Kg,0
IU,BRA,3354,Brazil,USA,United States,2019,Export,6,2822.027,805379.676,"Aluminum extruded products, rolled ",Kg,837359
IU,BRA,3354,Brazil,USA,United States,2019,Import,5,2481.712,129568,"Aluminum extruded products, rolled ",Kg,1131
IU,BRA,3356,Brazil,USA,United States,2008,Export,6,612963.885,1723568,Extruded nonferrous metal mill prod,Kg,1723568
IU,BRA,3356,Brazil,USA,United States,2008,Export,6,3.583,,Extruded nonferrous metal mill prod,N.Q.,
IU,BRA,3356,Brazil,USA,United States,2008,Import,5,84645.958,524403,Extruded nonferrous metal mill prod,Kg,524403
IU,BRA,3356,Brazil,USA,United States,2008,Import,5,0.103,,Extruded nonferrous metal mill prod,N.Q.,
IU,BRA,3356,Brazil,USA,United States,2009,Export,6,125814.649,1021837,Extruded nonferrous metal mill prod,Kg,1021837
IU,BRA,3356,Brazil,USA,United States,2009,Import,5,47465.137,362398,Extruded nonferrous metal mill prod,Kg,362398
IU,BRA,3356,Brazil,USA,United States,2009,Import,5,0.446,,Extruded nonferrous metal mill prod,N.Q.,
IU,BRA,3356,Brazil,USA,United States,2010,Export,6,282089.877,1958381,Extruded nonferrous metal mill prod,Kg,1958381
IU,BRA,3356,Brazil,USA,United States,2010,Export,6,2.51,,Extruded nonferrous metal mill prod,N.Q.,12
IU,BRA,3356,Brazil,USA,United States,2010,Import,5,46171.176,746766,Extruded nonferrous metal mill prod,Kg,746766
IU,BRA,3356,Brazil,USA,United States,2010,Import,5,0.019,,Extruded nonferrous metal mill prod,N.Q.,
IU,BRA,3356,Brazil,USA,United States,2011,Export,6,292323.522,2499568,Extruded nonferrous metal mill prod,Kg,2499568
IU,BRA,3356,Brazil,USA,United States,2011,Import,5,50023.212,567645,Extruded nonferrous metal mill prod,Kg,567645
IU,BRA,3356,Brazil,USA,United States,2011,Import,5,8.312,,Extruded nonferrous metal mill prod,N.Q.,
IU,BRA,3356,Brazil,USA,United States,2012,Export,6,243531.256,2385991,Extruded nonferrous metal mill prod,Kg,2385991
IU,BRA,3356,Brazil,USA,United States,2012,Import,5,48980.879,450052,Extruded nonferrous metal mill prod,Kg,450052
IU,BRA,3356,Brazil,USA,United States,2013,Export,6,153210.812,1987641,Extruded nonferrous metal mill prod,Kg,1987641
IU,BRA,3356,Brazil,USA,United States,2013,Import,5,42428.989,1032348,Extruded nonferrous metal mill prod,Kg,1032348
IU,BRA,3356,Brazil,USA,United States,2013,Import,5,5.282,,Extruded nonferrous metal mill prod,N.Q.,
IU,BRA,3356,Brazil,USA,United States,2014,Export,6,195522.499,2087279,Extruded nonferrous metal mill prod,Kg,2087279
IU,BRA,3356,Brazil,USA,United States,2014,Import,5,46777.991,821965,Extruded nonferrous metal mill prod,Kg,821965
IU,BRA,3356,Brazil,USA,United States,2014,Import,5,4.472,,Extruded nonferrous metal mill prod,N.Q.,
IU,BRA,3356,Brazil,USA,United States,2015,Export,6,223563.861,1479381,Extruded nonferrous metal mill prod,Kg,1479381
IU,BRA,3356,Brazil,USA,United States,2015,Import,5,47012.141,565262,Extruded nonferrous metal mill prod,Kg,565262
IU,BRA,3356,Brazil,USA,United States,2015,Import,5,0.205,,Extruded nonferrous metal mill prod,N.Q.,
IU,BRA,3356,Brazil,USA,United States,2016,Export,6,488396.255,1722566,Extruded nonferrous metal mill prod,Kg,1722566
IU,BRA,3356,Brazil,USA,United States,2016,Import,5,41652.518,665006,Extruded nonferrous metal mill prod,Kg,665006
IU,BRA,3356,Brazil,USA,United States,2016,Import,5,0.026,,Extruded nonferrous metal mill prod,N.Q.,
IU,BRA,3356,Brazil,USA,United States,2017,Export,6,482774.317,2012811.645,Extruded nonferrous metal mill prod,Kg,2012721
IU,BRA,3356,Brazil,USA,United States,2017,Export,6,329.796,0,Extruded nonferrous metal mill prod,N.Q.,
IU,BRA,3356,Brazil,USA,United States,2017,Import,5,31231.594,451632,Extruded nonferrous metal mill prod,Kg,41302
IU,BRA,3356,Brazil,USA,United States,2018,Export,6,300034.049,4088315.339,Extruded nonferrous metal mill prod,Kg,2213879
IU,BRA,3356,Brazil,USA,United States,2018,Import,5,37185.619,1008866,Extruded nonferrous metal mill prod,Kg,607123
IU,BRA,3356,Brazil,USA,United States,2019,Export,6,129373.07,3432314.585,Extruded nonferrous metal mill prod,Kg,1999385
IU,BRA,3356,Brazil,USA,United States,2019,Import,5,40488.191,433867,Extruded nonferrous metal mill prod,Kg,26037
IU,BRA,3357,Brazil,USA,United States,2008,Export,6,43186.158,4659597,"Nonferrous metal wire and cable, dr",Kg,4659597
IU,BRA,3357,Brazil,USA,United States,2008,Import,5,112611.965,6252891,"Nonferrous metal wire and cable, dr",Kg,6252891
IU,BRA,3357,Brazil,USA,United States,2009,Export,6,27286.096,4181711,"Nonferrous metal wire and cable, dr",Kg,4181711
IU,BRA,3357,Brazil,USA,United States,2009,Import,5,75653.744,5089884,"Nonferrous metal wire and cable, dr",Kg,5089884
IU,BRA,3357,Brazil,USA,United States,2010,Export,6,35561.234,4324906,"Nonferrous metal wire and cable, dr",Kg,4324906
IU,BRA,3357,Brazil,USA,United States,2010,Import,5,113556.609,7325183,"Nonferrous metal wire and cable, dr",Kg,7325183
IU,BRA,3357,Brazil,USA,United States,2011,Export,6,26301.036,2010713,"Nonferrous metal wire and cable, dr",Kg,2010713
IU,BRA,3357,Brazil,USA,United States,2011,Import,5,152638.765,9162400,"Nonferrous metal wire and cable, dr",Kg,9162400
IU,BRA,3357,Brazil,USA,United States,2012,Export,6,25343.113,2272273,"Nonferrous metal wire and cable, dr",Kg,2272273
IU,BRA,3357,Brazil,USA,United States,2012,Import,5,131038.825,7261597,"Nonferrous metal wire and cable, dr",Kg,7261597
IU,BRA,3357,Brazil,USA,United States,2013,Export,6,33959.681,3045960,"Nonferrous metal wire and cable, dr",Kg,3045960
IU,BRA,3357,Brazil,USA,United States,2013,Import,5,130418.75,5851942,"Nonferrous metal wire and cable, dr",Kg,5851942
IU,BRA,3357,Brazil,USA,United States,2014,Export,6,25467.778,1680034,"Nonferrous metal wire and cable, dr",Kg,1680034
IU,BRA,3357,Brazil,USA,United States,2014,Import,5,118419.311,4689600,"Nonferrous metal wire and cable, dr",Kg,4689600
IU,BRA,3357,Brazil,USA,United States,2015,Export,6,21682.449,2129894,"Nonferrous metal wire and cable, dr",Kg,2129894
IU,BRA,3357,Brazil,USA,United States,2015,Import,5,101827.709,4175843,"Nonferrous metal wire and cable, dr",Kg,4175843
IU,BRA,3357,Brazil,USA,United States,2016,Export,6,27047.303,2835959,"Nonferrous metal wire and cable, dr",Kg,2835959
IU,BRA,3357,Brazil,USA,United States,2016,Import,5,76659.017,2834853,"Nonferrous metal wire and cable, dr",Kg,2834853
IU,BRA,3357,Brazil,USA,United States,2017,Export,6,33709.734,2895097.044,"Nonferrous metal wire and cable, dr",Kg,2894897
IU,BRA,3357,Brazil,USA,United States,2017,Import,5,66382.848,2526417,"Nonferrous metal wire and cable, dr",Kg,302787
